OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Region,UnitsSold,UnitPrice,Discount,Cost,SalesAmount,GrossProfit
O11268,2024-03-20,C1033,P215,Product 16,Furniture,South,1,215.0,0.0,77.58,215.0,137.42
O11269,2024-03-20,C1047,P220,Product 21,Electronics,North,8,278.07,0.0,101.91,2224.56,1409.28
O11270,2024-03-20,C1002,P225,Product 26,Furniture,West,13,213.13,0.0,73.51,2770.69,1815.06
O11271,2024-03-21,C1043,P207,Product 8,Office Supplies,East,12,339.87,0.1,183.74,3670.6,1465.72
O11272,2024-03-21,C1021,P227,Product 28,Electronics,West,18,59.97,0.0,24.28,1079.46,642.42
O11273,2024-03-21,C1023,P204,Product 5,Office Supplies,South,7,365.41,0.1,149.12,2302.08,1258.24
O11274,2024-03-21,C1059,P211,Product 12,Office Supplies,South,16,437.23,0.0,150.23,6995.68,4592.0
O11275,2024-03-22,C1010,P214,Product 15,Electronics,East,5,367.76,0.0,169.05,1838.8,993.55
O11276,2024-03-22,C1045,P219,Product 20,Software,East,13,459.87,0.0,188.0,5978.31,3534.31
O11277,2024-03-22,C1006,P217,Product 18,Software,West,15,311.91,0.0,117.62,4678.65,2914.35
O11278,2024-03-24,C1005,P214,Product 15,Electronics,North,16,367.76,0.0,169.05,5884.16,3179.36
O11279,2024-03-24,C1025,P200,Product 1,Electronics,South,4,207.23,0.0,104.52,828.92,410.84
O11280,2024-03-24,C1020,P228,Product 29,Electronics,South,5,253.39,0.15,88.43,1076.91,634.76
O11281,2024-03-25,C1039,P212,Product 13,Furniture,South,17,54.4,0.15,27.16,786.08,324.36
O11282,2024-03-25,C1003,P222,Product 23,Software,North,16,84.86,0.0,40.78,1357.76,705.28
O11283,2024-03-26,C1011,P220,Product 21,Electronics,West,10,278.07,0.0,101.91,2780.7,1761.6
O11284,2024-03-26,C1032,P225,Product 26,Furniture,North,5,213.13,0.0,73.51,1065.65,698.1
O11285,2024-03-26,C1053,P227,Product 28,Electronics,West,9,59.97,0.0,24.28,539.73,321.21
O11286,2024-03-28,C1045,P227,Product 28,Electronics,East,3,59.97,0.0,24.28,179.91,107.07
O11287,2024-03-28,C1044,P201,Product 2,Software,North,13,80.89,0.0,49.22,1051.57,411.71
O11288,2024-03-28,C1003,P213,Product 14,Furniture,North,11,86.81,0.1,56.62,859.42,236.6
O11289,2024-03-28,C1040,P220,Product 21,Electronics,West,1,278.07,0.0,101.91,278.07,176.16
O11290,2024-03-28,C1014,P218,Product 19,Office Supplies,South,10,203.65,0.0,85.36,2036.5,1182.9
O11291,2024-03-30,C1053,P214,Product 15,Electronics,West,5,367.76,0.0,169.05,1838.8,993.55
O11292,2024-03-30,C1003,P218,Product 19,Office Supplies,North,10,203.65,0.0,85.36,2036.5,1182.9
O11293,2024-03-30,C1024,P217,Product 18,Software,South,16,311.91,0.0,117.62,4990.56,3108.64
O11294,2024-03-30,C1036,P222,Product 23,Software,East,12,84.86,0.0,40.78,1018.32,528.96
O11295,2024-03-30,C1017,P202,Product 3,Office Supplies,West,9,97.88,0.05,36.6,836.87,507.47
O11296,2024-03-31,C1003,P202,Product 3,Office Supplies,North,2,97.88,0.0,36.6,195.76,122.56
O11297,2024-03-31,C1049,P228,Product 29,Electronics,West,9,253.39,0.0,88.43,2280.51,1484.64
O11298,2024-03-31,C1051,P214,Product 15,Electronics,East,10,367.76,0.1,169.05,3309.84,1619.34
O11299,2024-03-31,C1031,P201,Product 2,Software,West,10,80.89,0.0,49.22,808.9,316.7
O11300,2024-03-31,C1023,P216,Product 17,Electronics,South,16,370.37,0.15,147.09,5037.03,2683.59
O11301,2024-03-31,C1038,P202,Product 3,Office Supplies,East,14,97.88,0.05,36.6,1301.8,789.4
O11302,2024-04-01,C1003,P216,Product 17,Electronics,North,6,370.37,0.0,147.09,2222.22,1339.68
O11303,2024-04-01,C1022,P216,Product 17,Electronics,North,9,370.37,0.0,147.09,3333.33,2009.52
O11304,2024-04-01,C1030,P216,Product 17,Electronics,West,8,370.37,0.0,147.09,2962.96,1786.24
O11305,2024-04-01,C1050,P214,Product 15,Electronics,North,15,367.76,0.15,169.05,4688.94,2153.19
O11306,2024-04-02,C1015,P201,Product 2,Software,South,17,80.89,0.0,49.22,1375.13,538.39
O11307,2024-04-02,C1026,P224,Product 25,Office Supplies,East,15,570.22,0.0,191.49,8553.3,5680.95
O11308,2024-04-02,C1043,P203,Product 4,Furniture,East,16,477.65,0.0,181.0,7642.4,4746.4
O11309,2024-04-03,C1021,P203,Product 4,Furniture,West,3,477.65,0.0,181.0,1432.95,889.95
O11310,2024-04-03,C1048,P217,Product 18,Software,North,18,311.91,0.0,117.62,5614.38,3497.22
O11311,2024-04-04,C1030,P220,Product 21,Electronics,West,4,278.07,0.05,101.91,1056.67,649.03
O11312,2024-04-04,C1015,P225,Product 26,Furniture,South,15,213.13,0.05,73.51,3037.1,1934.45
O11313,2024-04-04,C1036,P204,Product 5,Office Supplies,East,15,365.41,0.0,149.12,5481.15,3244.35
O11314,2024-04-04,C1035,P218,Product 19,Office Supplies,East,13,203.65,0.0,85.36,2647.45,1537.77
O11315,2024-04-05,C1043,P212,Product 13,Furniture,East,12,54.4,0.0,27.16,652.8,326.88
O11316,2024-04-05,C1001,P220,Product 21,Electronics,North,4,278.07,0.0,101.91,1112.28,704.64
O11317,2024-04-05,C1040,P204,Product 5,Office Supplies,West,10,365.41,0.0,149.12,3654.1,2162.9
O11318,2024-04-05,C1009,P206,Product 7,Electronics,East,5,235.09,0.0,103.91,1175.45,655.9
O11319,2024-04-05,C1000,P226,Product 27,Office Supplies,East,19,127.24,0.0,100.11,2417.56,515.47
O11320,2024-04-05,C1020,P227,Product 28,Electronics,South,17,59.97,0.0,24.28,1019.49,606.73
O11321,2024-04-06,C1004,P220,Product 21,Electronics,North,17,278.07,0.0,101.91,4727.19,2994.72
O11322,2024-04-06,C1018,P225,Product 26,Furniture,West,8,213.13,0.0,73.51,1705.04,1116.96
O11323,2024-04-06,C1032,P200,Product 1,Electronics,North,13,207.23,0.0,104.52,2693.99,1335.23
O11324,2024-04-06,C1057,P229,Product 30,Electronics,South,11,214.73,0.0,140.8,2362.03,813.23
O11325,2024-04-08,C1026,P205,Product 6,Office Supplies,East,1,209.71,0.0,124.1,209.71,85.61
O11326,2024-04-08,C1022,P220,Product 21,Electronics,North,16,278.07,0.15,101.91,3781.75,2151.19
O11327,2024-04-10,C1017,P221,Product 22,Office Supplies,West,5,26.26,0.0,15.92,131.3,51.7
O11328,2024-04-10,C1018,P214,Product 15,Electronics,West,6,367.76,0.15,169.05,1875.58,861.28
O11329,2024-04-11,C1020,P200,Product 1,Electronics,South,13,207.23,0.0,104.52,2693.99,1335.23
O11330,2024-04-12,C1044,P208,Product 9,Office Supplies,North,8,118.51,0.0,86.83,948.08,253.44
O11331,2024-04-12,C1051,P205,Product 6,Office Supplies,East,13,209.71,0.0,124.1,2726.23,1112.93
O11332,2024-04-12,C1055,P211,Product 12,Office Supplies,South,13,437.23,0.05,150.23,5399.79,3446.8
O11333,2024-04-13,C1012,P215,Product 16,Furniture,East,6,215.0,0.0,77.58,1290.0,824.52
O11334,2024-04-13,C1001,P216,Product 17,Electronics,North,9,370.37,0.0,147.09,3333.33,2009.52
O11335,2024-04-13,C1053,P218,Product 19,Office Supplies,West,19,203.65,0.0,85.36,3869.35,2247.51
O11336,2024-04-14,C1008,P209,Product 10,Office Supplies,East,10,309.61,0.1,108.59,2786.49,1700.59
O11337,2024-04-14,C1035,P216,Product 17,Electronics,East,15,370.37,0.0,147.09,5555.55,3349.2
O11338,2024-04-14,C1017,P218,Product 19,Office Supplies,West,17,203.65,0.0,85.36,3462.05,2010.93
O11339,2024-04-14,C1035,P221,Product 22,Office Supplies,East,7,26.26,0.0,15.92,183.82,72.38
O11340,2024-04-15,C1029,P203,Product 4,Furniture,South,6,477.65,0.0,181.0,2865.9,1779.9
O11341,2024-04-15,C1013,P208,Product 9,Office Supplies,North,4,118.51,0.0,86.83,474.04,126.72
O11342,2024-04-16,C1011,P217,Product 18,Software,West,10,311.91,0.15,117.62,2651.24,1475.04
O11343,2024-04-16,C1016,P216,Product 17,Electronics,West,11,370.37,0.0,147.09,4074.07,2456.08
O11344,2024-04-16,C1008,P200,Product 1,Electronics,East,15,207.23,0.0,104.52,3108.45,1540.65
O11345,2024-04-17,C1018,P227,Product 28,Electronics,West,3,59.97,0.0,24.28,179.91,107.07
O11346,2024-04-17,C1020,P212,Product 13,Furniture,South,12,54.4,0.0,27.16,652.8,326.88
O11347,2024-04-17,C1046,P216,Product 17,Electronics,West,13,370.37,0.0,147.09,4814.81,2902.64
O11348,2024-04-17,C1017,P226,Product 27,Office Supplies,West,7,127.24,0.0,100.11,890.68,189.91
O11349,2024-04-17,C1027,P215,Product 16,Furniture,North,14,215.0,0.0,77.58,3010.0,1923.88
O11350,2024-04-17,C1017,P217,Product 18,Software,West,7,311.91,0.05,117.62,2074.2,1250.86
O11351,2024-04-17,C1017,P229,Product 30,Electronics,West,2,214.73,0.0,140.8,429.46,147.86
O11352,2024-04-17,C1008,P227,Product 28,Electronics,East,6,59.97,0.0,24.28,359.82,214.14
O11353,2024-04-18,C1050,P208,Product 9,Office Supplies,North,14,118.51,0.0,86.83,1659.14,443.52
O11354,2024-04-18,C1027,P202,Product 3,Office Supplies,North,18,97.88,0.0,36.6,1761.84,1103.04
O11355,2024-04-18,C1024,P229,Product 30,Electronics,South,4,214.73,0.05,140.8,815.97,252.77
O11356,2024-04-18,C1022,P210,Product 11,Software,North,14,111.71,0.0,77.24,1563.94,482.58
O11357,2024-04-18,C1014,P215,Product 16,Furniture,South,6,215.0,0.0,77.58,1290.0,824.52
O11358,2024-04-18,C1011,P200,Product 1,Electronics,West,7,207.23,0.0,104.52,1450.61,718.97
O11359,2024-04-18,C1037,P204,Product 5,Office Supplies,South,12,365.41,0.0,149.12,4384.92,2595.48
O11360,2024-04-18,C1001,P227,Product 28,Electronics,North,12,59.97,0.0,24.28,719.64,428.28
O11361,2024-04-19,C1003,P214,Product 15,Electronics,North,12,367.76,0.15,169.05,3751.15,1722.55
O11362,2024-04-19,C1059,P206,Product 7,Electronics,South,9,235.09,0.0,103.91,2115.81,1180.62
O11363,2024-04-19,C1005,P222,Product 23,Software,North,7,84.86,0.0,40.78,594.02,308.56
O11364,2024-04-19,C1050,P217,Product 18,Software,North,6,311.91,0.15,117.62,1590.74,885.02
O11365,2024-04-19,C1013,P229,Product 30,Electronics,North,2,214.73,0.05,140.8,407.99,126.39
O11366,2024-04-20,C1002,P217,Product 18,Software,West,5,311.91,0.0,117.62,1559.55,971.45
O11367,2024-04-20,C1011,P202,Product 3,Office Supplies,West,10,97.88,0.0,36.6,978.8,612.8
O11368,2024-04-20,C1055,P215,Product 16,Furniture,South,17,215.0,0.0,77.58,3655.0,2336.14
O11369,2024-04-20,C1016,P203,Product 4,Furniture,West,10,477.65,0.0,181.0,4776.5,2966.5
O11370,2024-04-20,C1031,P219,Product 20,Software,West,6,459.87,0.0,188.0,2759.22,1631.22
O11371,2024-04-21,C1023,P208,Product 9,Office Supplies,South,13,118.51,0.0,86.83,1540.63,411.84
O11372,2024-04-21,C1034,P205,Product 6,Office Supplies,West,4,209.71,0.05,124.1,796.9,300.5
O11373,2024-04-21,C1053,P203,Product 4,Furniture,West,5,477.65,0.0,181.0,2388.25,1483.25
O11374,2024-04-21,C1012,P202,Product 3,Office Supplies,East,12,97.88,0.0,36.6,1174.56,735.36
O11375,2024-04-21,C1026,P203,Product 4,Furniture,East,14,477.65,0.05,181.0,6352.74,3818.74
O11376,2024-04-21,C1034,P216,Product 17,Electronics,West,4,370.37,0.0,147.09,1481.48,893.12
O11377,2024-04-21,C1012,P216,Product 17,Electronics,East,9,370.37,0.15,147.09,2833.33,1509.52
O11378,2024-04-25,C1021,P219,Product 20,Software,West,11,459.87,0.05,188.0,4805.64,2737.64
O11379,2024-04-25,C1034,P214,Product 15,Electronics,West,11,367.76,0.05,169.05,3843.09,1983.54
O11380,2024-04-25,C1038,P211,Product 12,Office Supplies,East,5,437.23,0.0,150.23,2186.15,1435.0
O11381,2024-04-25,C1044,P212,Product 13,Furniture,North,9,54.4,0.0,27.16,489.6,245.16
O11382,2024-04-28,C1039,P223,Product 24,Software,South,10,31.6,0.0,19.77,316.0,118.3
O11383,2024-04-29,C1055,P215,Product 16,Furniture,South,13,215.0,0.0,77.58,2795.0,1786.46
O11384,2024-04-29,C1052,P204,Product 5,Office Supplies,West,11,365.41,0.0,149.12,4019.51,2379.19
O11385,2024-04-29,C1030,P209,Product 10,Office Supplies,West,2,309.61,0.0,108.59,619.22,402.04
O11386,2024-04-29,C1001,P210,Product 11,Software,North,13,111.71,0.0,77.24,1452.23,448.11
O11387,2024-04-29,C1024,P208,Product 9,Office Supplies,South,2,118.51,0.0,86.83,237.02,63.36
O11388,2024-04-29,C1044,P211,Product 12,Office Supplies,North,7,437.23,0.0,150.23,3060.61,2009.0
O11389,2024-05-02,C1001,P205,Product 6,Office Supplies,North,14,209.71,0.0,124.1,2935.94,1198.54
O11390,2024-05-02,C1028,P221,Product 22,Office Supplies,East,15,26.26,0.0,15.92,393.9,155.1
O11391,2024-05-02,C1032,P207,Product 8,Office Supplies,North,5,339.87,0.0,183.74,1699.35,780.65
O11392,2024-05-02,C1017,P217,Product 18,Software,West,15,311.91,0.0,117.62,4678.65,2914.35
O11393,2024-05-02,C1030,P205,Product 6,Office Supplies,West,5,209.71,0.0,124.1,1048.55,428.05
O11394,2024-05-03,C1043,P214,Product 15,Electronics,East,10,367.76,0.0,169.05,3677.6,1987.1
O11395,2024-05-03,C1037,P217,Product 18,Software,South,1,311.91,0.0,117.62,311.91,194.29
O11396,2024-05-04,C1040,P201,Product 2,Software,West,2,80.89,0.0,49.22,161.78,63.34
O11397,2024-05-04,C1052,P215,Product 16,Furniture,West,5,215.0,0.0,77.58,1075.0,687.1
O11398,2024-05-04,C1026,P206,Product 7,Electronics,East,13,235.09,0.0,103.91,3056.17,1705.34
O11399,2024-05-04,C1006,P225,Product 26,Furniture,West,13,213.13,0.0,73.51,2770.69,1815.06
O11400,2024-05-04,C1037,P209,Product 10,Office Supplies,South,15,309.61,0.0,108.59,4644.15,3015.3
O11401,2024-05-06,C1031,P222,Product 23,Software,West,2,84.86,0.15,40.78,144.26,62.7
O11402,2024-05-06,C1028,P215,Product 16,Furniture,East,19,215.0,0.0,77.58,4085.0,2610.98
O11403,2024-05-06,C1002,P221,Product 22,Office Supplies,West,19,26.26,0.0,15.92,498.94,196.46
O11404,2024-05-07,C1057,P219,Product 20,Software,South,11,459.87,0.0,188.0,5058.57,2990.57
O11405,2024-05-07,C1030,P226,Product 27,Office Supplies,West,1,127.24,0.05,100.11,120.88,20.77
O11406,2024-05-07,C1035,P205,Product 6,Office Supplies,East,14,209.71,0.0,124.1,2935.94,1198.54
O11407,2024-05-07,C1000,P210,Product 11,Software,East,15,111.71,0.0,77.24,1675.65,517.05
O11408,2024-05-10,C1038,P202,Product 3,Office Supplies,East,3,97.88,0.0,36.6,293.64,183.84
O11409,2024-05-10,C1002,P200,Product 1,Electronics,West,11,207.23,0.0,104.52,2279.53,1129.81
O11410,2024-05-10,C1043,P218,Product 19,Office Supplies,East,2,203.65,0.05,85.36,386.94,216.22
O11411,2024-05-11,C1033,P209,Product 10,Office Supplies,South,5,309.61,0.05,108.59,1470.65,927.7
O11412,2024-05-11,C1035,P228,Product 29,Electronics,East,10,253.39,0.0,88.43,2533.9,1649.6
O11413,2024-05-11,C1047,P221,Product 22,Office Supplies,North,17,26.26,0.0,15.92,446.42,175.78
O11414,2024-05-11,C1025,P202,Product 3,Office Supplies,South,10,97.88,0.0,36.6,978.8,612.8
O11415,2024-05-13,C1043,P220,Product 21,Electronics,East,13,278.07,0.0,101.91,3614.91,2290.08
O11416,2024-05-13,C1058,P207,Product 8,Office Supplies,South,5,339.87,0.0,183.74,1699.35,780.65
O11417,2024-05-13,C1002,P215,Product 16,Furniture,West,1,215.0,0.0,77.58,215.0,137.42
O11418,2024-05-14,C1020,P212,Product 13,Furniture,South,16,54.4,0.0,27.16,870.4,435.84
O11419,2024-05-14,C1058,P201,Product 2,Software,South,6,80.89,0.0,49.22,485.34,190.02
O11420,2024-05-14,C1007,P205,Product 6,Office Supplies,West,14,209.71,0.1,124.1,2642.35,904.95
O11421,2024-05-15,C1020,P220,Product 21,Electronics,South,7,278.07,0.0,101.91,1946.49,1233.12
O11422,2024-05-16,C1030,P221,Product 22,Office Supplies,West,8,26.26,0.05,15.92,199.58,72.22
O11423,2024-05-16,C1029,P217,Product 18,Software,South,16,311.91,0.0,117.62,4990.56,3108.64
O11424,2024-05-16,C1015,P225,Product 26,Furniture,South,10,213.13,0.0,73.51,2131.3,1396.2
O11425,2024-05-17,C1022,P221,Product 22,Office Supplies,North,5,26.26,0.0,15.92,131.3,51.7
O11426,2024-05-17,C1047,P207,Product 8,Office Supplies,North,16,339.87,0.0,183.74,5437.92,2498.08
O11427,2024-05-17,C1056,P213,Product 14,Furniture,North,1,86.81,0.0,56.62,86.81,30.19
O11428,2024-05-17,C1050,P226,Product 27,Office Supplies,North,13,127.24,0.0,100.11,1654.12,352.69
O11429,2024-05-18,C1004,P210,Product 11,Software,North,8,111.71,0.0,77.24,893.68,275.76
O11430,2024-05-18,C1026,P206,Product 7,Electronics,East,10,235.09,0.0,103.91,2350.9,1311.8
O11431,2024-05-18,C1008,P225,Product 26,Furniture,East,14,213.13,0.0,73.51,2983.82,1954.68
O11432,2024-05-19,C1041,P226,Product 27,Office Supplies,East,1,127.24,0.0,100.11,127.24,27.13
O11433,2024-05-19,C1057,P221,Product 22,Office Supplies,South,3,26.26,0.0,15.92,78.78,31.02
O11434,2024-05-20,C1017,P220,Product 21,Electronics,West,2,278.07,0.0,101.91,556.14,352.32
O11435,2024-05-20,C1036,P222,Product 23,Software,East,2,84.86,0.0,40.78,169.72,88.16
O11436,2024-05-20,C1000,P223,Product 24,Software,East,16,31.6,0.0,19.77,505.6,189.28
O11437,2024-05-20,C1044,P216,Product 17,Electronics,North,1,370.37,0.0,147.09,370.37,223.28
O11438,2024-05-20,C1045,P229,Product 30,Electronics,East,9,214.73,0.0,140.8,1932.57,665.37
O11439,2024-05-20,C1012,P210,Product 11,Software,East,12,111.71,0.0,77.24,1340.52,413.64
O11440,2024-05-20,C1027,P200,Product 1,Electronics,North,10,207.23,0.0,104.52,2072.3,1027.1
O11441,2024-05-20,C1058,P203,Product 4,Furniture,South,16,477.65,0.0,181.0,7642.4,4746.4
O11442,2024-05-20,C1056,P218,Product 19,Office Supplies,North,15,203.65,0.0,85.36,3054.75,1774.35
O11443,2024-05-22,C1050,P210,Product 11,Software,North,1,111.71,0.0,77.24,111.71,34.47
O11444,2024-05-22,C1012,P203,Product 4,Furniture,East,11,477.65,0.1,181.0,4728.73,2737.73
O11445,2024-05-22,C1040,P210,Product 11,Software,West,18,111.71,0.15,77.24,1709.16,318.84
O11446,2024-05-22,C1058,P209,Product 10,Office Supplies,South,18,309.61,0.0,108.59,5572.98,3618.36
O11447,2024-05-22,C1025,P202,Product 3,Office Supplies,South,12,97.88,0.0,36.6,1174.56,735.36
O11448,2024-05-22,C1001,P200,Product 1,Electronics,North,5,207.23,0.1,104.52,932.53,409.93
O11449,2024-05-22,C1019,P208,Product 9,Office Supplies,East,7,118.51,0.0,86.83,829.57,221.76
O11450,2024-05-23,C1012,P220,Product 21,Electronics,East,4,278.07,0.0,101.91,1112.28,704.64
O11451,2024-05-23,C1053,P200,Product 1,Electronics,West,3,207.23,0.0,104.52,621.69,308.13
O11452,2024-05-24,C1000,P222,Product 23,Software,East,16,84.86,0.0,40.78,1357.76,705.28
O11453,2024-05-24,C1036,P218,Product 19,Office Supplies,East,11,203.65,0.0,85.36,2240.15,1301.19
O11454,2024-05-25,C1051,P203,Product 4,Furniture,East,4,477.65,0.0,181.0,1910.6,1186.6
O11455,2024-05-25,C1017,P217,Product 18,Software,West,18,311.91,0.0,117.62,5614.38,3497.22
O11456,2024-05-25,C1038,P201,Product 2,Software,East,4,80.89,0.0,49.22,323.56,126.68
O11457,2024-05-25,C1025,P214,Product 15,Electronics,South,7,367.76,0.0,169.05,2574.32,1390.97
O11458,2024-05-25,C1050,P216,Product 17,Electronics,North,16,370.37,0.0,147.09,5925.92,3572.48
O11459,2024-05-25,C1051,P213,Product 14,Furniture,East,17,86.81,0.0,56.62,1475.77,513.23
O11460,2024-05-25,C1038,P213,Product 14,Furniture,East,1,86.81,0.15,56.62,73.79,17.17
O11461,2024-05-25,C1001,P225,Product 26,Furniture,North,15,213.13,0.05,73.51,3037.1,1934.45
O11462,2024-05-26,C1017,P208,Product 9,Office Supplies,West,19,118.51,0.05,86.83,2139.11,489.34
O11463,2024-05-26,C1006,P215,Product 16,Furniture,West,4,215.0,0.0,77.58,860.0,549.68
O11464,2024-05-26,C1016,P213,Product 14,Furniture,West,12,86.81,0.0,56.62,1041.72,362.28
O11465,2024-05-26,C1004,P209,Product 10,Office Supplies,North,10,309.61,0.1,108.59,2786.49,1700.59
O11466,2024-05-26,C1032,P212,Product 13,Furniture,North,10,54.4,0.0,27.16,544.0,272.4
O11467,2024-05-27,C1014,P208,Product 9,Office Supplies,South,18,118.51,0.0,86.83,2133.18,570.24
O11468,2024-05-27,C1028,P205,Product 6,Office Supplies,East,10,209.71,0.0,124.1,2097.1,856.1
O11469,2024-05-27,C1015,P217,Product 18,Software,South,17,311.91,0.05,117.62,5037.35,3037.81
O11470,2024-05-27,C1049,P210,Product 11,Software,West,14,111.71,0.15,77.24,1329.35,247.99
O11471,2024-05-27,C1017,P209,Product 10,Office Supplies,West,6,309.61,0.0,108.59,1857.66,1206.12
O11472,2024-05-27,C1037,P225,Product 26,Furniture,South,16,213.13,0.15,73.51,2898.57,1722.41
O11473,2024-05-30,C1051,P203,Product 4,Furniture,East,14,477.65,0.0,181.0,6687.1,4153.1
O11474,2024-05-30,C1004,P207,Product 8,Office Supplies,North,12,339.87,0.0,183.74,4078.44,1873.56
O11475,2024-05-30,C1031,P204,Product 5,Office Supplies,West,13,365.41,0.15,149.12,4037.78,2099.22
O11476,2024-05-30,C1011,P200,Product 1,Electronics,West,3,207.23,0.0,104.52,621.69,308.13
O11477,2024-05-31,C1002,P202,Product 3,Office Supplies,West,9,97.88,0.0,36.6,880.92,551.52
O11478,2024-06-01,C1043,P203,Product 4,Furniture,East,19,477.65,0.0,181.0,9075.35,5636.35
O11479,2024-06-01,C1053,P202,Product 3,Office Supplies,West,9,97.88,0.0,36.6,880.92,551.52
O11480,2024-06-01,C1031,P211,Product 12,Office Supplies,West,12,437.23,0.0,150.23,5246.76,3444.0
O11481,2024-06-01,C1041,P212,Product 13,Furniture,East,14,54.4,0.0,27.16,761.6,381.36
O11482,2024-06-01,C1042,P211,Product 12,Office Supplies,West,10,437.23,0.0,150.23,4372.3,2870.0
O11483,2024-06-02,C1006,P224,Product 25,Office Supplies,West,2,570.22,0.0,191.49,1140.44,757.46
O11484,2024-06-02,C1025,P205,Product 6,Office Supplies,South,3,209.71,0.15,124.1,534.76,162.46
O11485,2024-06-02,C1057,P224,Product 25,Office Supplies,South,6,570.22,0.0,191.49,3421.32,2272.38
O11486,2024-06-03,C1001,P209,Product 10,Office Supplies,North,12,309.61,0.0,108.59,3715.32,2412.24
O11487,2024-06-04,C1020,P206,Product 7,Electronics,South,2,235.09,0.0,103.91,470.18,262.36
O11488,2024-06-04,C1043,P203,Product 4,Furniture,East,8,477.65,0.0,181.0,3821.2,2373.2
O11489,2024-06-04,C1059,P221,Product 22,Office Supplies,South,18,26.26,0.0,15.92,472.68,186.12
O11490,2024-06-05,C1008,P207,Product 8,Office Supplies,East,2,339.87,0.0,183.74,679.74,312.26
O11491,2024-06-05,C1004,P218,Product 19,Office Supplies,North,8,203.65,0.05,85.36,1547.74,864.86
O11492,2024-06-07,C1026,P214,Product 15,Electronics,East,8,367.76,0.0,169.05,2942.08,1589.68
O11493,2024-06-07,C1041,P207,Product 8,Office Supplies,East,19,339.87,0.0,183.74,6457.53,2966.47
O11494,2024-06-07,C1032,P228,Product 29,Electronics,North,7,253.39,0.0,88.43,1773.73,1154.72
O11495,2024-06-08,C1015,P204,Product 5,Office Supplies,South,19,365.41,0.0,149.12,6942.79,4109.51
O11496,2024-06-08,C1011,P222,Product 23,Software,West,7,84.86,0.0,40.78,594.02,308.56
